bio1,bio12,tconmean,lenferr,lenroadr,urbr,popdi,numazr,redre,coorx,coory,fnat,frob,nocom,noreg,areagis_ha,popde,shdi
8.8,929.5,20.15,0,0.906216322,0.215102366,0.087191619,6.34,10466,733201,5099777,0.29,0.021714194,Lentiai,Veneto,3748.695829,80,1.597609845
8.966666667,995.3333333,20.16666667,0,1.218827316,0.038294613,0.335107563,9.58,10960,747798,5107433,0.39,0.010876706,Limana,Veneto,3912.032907,119,1.936368209
10.3,954,20.55,0,0.765892151,0.010135135,0.081018519,2.03,9378,729244,5094062,0.28,0.007584792,Vas,Veneto,1769.331118,51,0.781392815
10.24285714,1070.857143,20,0.260187441,1.622749645,0.002542065,0.059450384,4.54,12008,755248,5099768,0.39,0.034297356,Vittorio Veneto,Veneto,8280.225806,355,1.928767086
12.8,845,20.8,0,1.583305554,0.011675127,0.527219225,2.98,8467,709232,5018628,0,0.056982624,Cinto Euganeo,Veneto,1975.689261,107,1.239654024
13.25,877.5,20.75,0,1.347525326,0.020319303,0.58547111,4.45,8883,707512,5028665,0,0.053813813,Rovolon,Veneto,2768.62295,153,1.214860928
13.5,809.5,20.8,0.305474412,2.203555972,0.192307692,0.048371648,4.08,11446,708794,5010789,0,0.012360016,Este,Veneto,3280.742379,513,1.014499043
13.2,846,20.6,0,1.532892489,0.012672176,0.256804734,2,8777,714248,5020015,0.05,0.177718439,Galzignano Terme,Veneto,1820.065347,235,1.584353842
12.3,1074,20.4,0,1.443470598,0.11311054,0.355214724,2.77,11148,751916,5088956,0,0.138106739,San Pietro di Feletto,Veneto,1925.246125,264,1.352887486
12.8,966,20.8,0,1.175352215,0.140210315,0.247771288,3.01,9879,720692,5073213,0,0.072182349,San Zenone degli Ezzelini,Veneto,1996.6145,349,1.002339633
9.75,1084,19.75,0,1.158403426,0.034559643,0.271970706,1.97,9247,762621,5098840,0.22,0.099365469,Sarmede,Veneto,1801.328248,172,1.465505483
8.3,909,19.9,0,1.036699959,0.031422271,0.094949495,2.16,12352,730249,5090947,0.6,0.011636328,Segusino,Veneto,1822.744733,114,1.296956901
12.4,1026,20.5,0,1.795874742,0.103703704,0.05138817,2.11,9520,743970,5083992,0.1,0.002888165,Sernaglia della Battaglia,Veneto,2015.123406,305,1.341287139
13.5,838.5,20.95,0,1.381975743,0.004171882,0.254826255,5.85,9194,704666,5018356,0,0.038096465,Lozzo Atestino,Veneto,2407.313426,132,0.948903758
12.56666667,1047.666667,20.36666667,0.160065856,1.413798159,0.26357646,0.112423284,7.04,11171,750717,5082616,0.07,0.07742528,Susegana,Veneto,4409.802457,258,2.112311195
11.4,1083,20.5,0,0.924645646,0.022689076,0.218205863,2.55,8847,749915,5095033,0.5,0.03921626,Tarzo,Veneto,2390.594063,196,1.517144034
9.866666667,956.3333333,20.1,0,1.37749256,0.250576606,0.113987199,2.89,10274,733909,5088799,0.34,0.027694128,Valdobbiadene,Veneto,6289.417451,177,1.916613339
13.3,829,20.7,0,1.658543742,0.079872204,0.462686567,2.54,9756,713552,5016419,0,0.073523067,Arquà Petrarca,Veneto,1251.582542,148,1.42132229
13.6,809.6666667,20.73333333,0.426634559,2.480371918,0.21769246,0.267728262,3.88,10309,716414,5012052,0,0.01378068,Monselice,Veneto,5057.082839,348,0.870199557
13,834,20.8,0,1.096028377,0,0.496494583,3.25,10187,710397,5014508,0.04,0.109691026,Baone,Veneto,2441.950496,128,1.563355449
13.53333333,831.6666667,20.6,0.67627579,1.049863868,0.090764331,0.039739884,5.72,11487,717793,5019456,0,0.075949977,Battaglia Terme,Veneto,622.9131937,661,1.633410781
13.4,840,20.6,0.312618409,2.251592195,0.262295082,0.084382508,2.38,11089,718242,5022888,0,0.123630449,Montegrotto Terme,Veneto,1537.000983,695,1.827544893
12.4,1008,20.6,0,1.308305416,0.070266272,0.082819383,2.2,9481,736762,5084190,0,0.057001765,Vidor,Veneto,1342.58609,267,1.954140845
12.33333333,996.6666667,20.46666667,0.134654236,1.717446321,0.086149027,0.304051079,3.1,9542,742775,5074996,0,0.304833319,Volpago del Montello,Veneto,4482.215225,208,1.405798492
12.1,1339,19.4,0.268402446,1.722465709,0.060189166,0.03018603,4.49,10418,822973,5122703,0,0.072158239,Cassacco,Friuli-Venezia Giulia,1167.846849,248,1.40640939
8.9,1287,19.3,0,0.503393216,0.004366812,0.152985075,1.48,9058,823155,5131573,0.45,0.005599398,Montenars,Friuli-Venezia Giulia,2059.148539,27,0.552506813
10.05,1320,19.3,0,1.104868371,0.112193682,0.080353982,2.78,9361,831083,5127482,0.3,0.063900657,Nimis,Friuli-Venezia Giulia,3389.475127,86,0.938878225
13.25,865.5,20.7,0,1.691609368,0.091931855,0.246103661,4.09,10804,712118,5026155,0.07,0.135231374,Teolo,Veneto,3120.056688,271,1.648341852
12.23333333,1278.333333,18.93333333,0.078227797,1.196445192,0.063378887,0.161874615,5.31,12739,843604,5112801,0.1,0.092418325,Cividale del Friuli,Friuli-Venezia Giulia,5064.580497,229,1.906579671
13.15,854.8333333,20.65,0,2.260432132,0.16,0.163095238,4,10216,713652,5024124,0.05,0.140280997,Torreglia,Veneto,1885.431338,319,1.499781633
12.75,1247,18.65,0,0.89186328,0.003210273,0.087666264,5.45,12817,844001,5103603,0,0.087303411,Corno di Rosazzo,Friuli-Venezia Giulia,1262.148014,266,1.655141367
10.2,1316.5,19.15,0,1.037845529,0.00986701,0.161889251,3.21,9613,837545,5121152,0.34,0.072040701,Faedis,Friuli-Venezia Giulia,4678.051072,67,1.540750372
10.4,939,20.6,0,1.093353318,0.243576567,0.505494505,3.87,9281,720341,5082479,0.1,0.076585503,Paderno del Grappa,Veneto,1952.845701,108,1.627446179
12.25,996,20.75,0.297957102,1.593695244,0.10095498,0.143180853,3.53,10016,730616,5083344,0.15,0.080317757,Pederobba,Veneto,2731.651137,248,1.871398844
12,1062,20.5,0,2.294166839,0.157894737,0.058933758,2.01,10091,746458,5088508,0.25,0.014535189,Pieve di Soligo,Veneto,1902.28178,607,1.707549959
13.3,850,20.9,0,1.36879575,0.195886386,0.547202797,3.68,8340,707396,5022602,0,0.081571027,Vo',Veneto,2036.62786,167,1.646615583
8.75,905,19.75,0,1.626336411,0.333609272,0.044356826,7.44,10315,722171,5083186,0.17,0.11526647,Possagno,Veneto,1211.018088,178,1.582770235
12,1088,20.4,0,1.676614108,0.190694127,0.64265928,2.96,9143,749143,5089895,0.23,0.104281583,Refrontolo,Veneto,1303.493323,139,1.185142022
9.816666667,1027.333333,20.15,0,0.945845934,0.196141479,0.09202454,2.85,9324,749901,5099131,0.47,0.000739649,Revine Lago,Veneto,1879.268007,117,1.507373004
11.2,1326,19.5,0.297418464,1.54572854,0.057579318,0.027097902,3.74,10181,822279,5127092,0,0.143794063,Magnano in Riviera,Friuli-Venezia Giulia,834.0369394,273,1.587745127
12,1332,19.4,0.554065333,1.220262387,0.0544157,0.101928375,3.47,10689,819617,5129000,0.08,0.042723846,Artegna,Friuli-Venezia Giulia,1122.092775,268,1.633067006
10.45,1322.5,19.3,0,1.187695862,0.022488756,0.172940535,2.26,9116,834357,5124274,0.5,0.15787431,Attimis,Friuli-Venezia Giulia,3323.7179,57,0.808782591
12.2,1064,20.6,0.246917406,2.318576235,1,0.015319492,3.75,13615,533959,5059288,0,0.117928643,Robbiate,Lombardia,470.027258,1142,1.458427362
11.86666667,1102,20.36666667,0,2.922232319,0.097826087,0.156809339,1.98,12774,528966,5064074,0.2,0.10786802,Rovagnate,Lombardia,457.0373002,587,1.146903947
11.325,1127.75,20.025,0,2.467584845,0.106007067,0.070175439,0.96,13243,529413,5065670,0.33,0.065834039,Santa Maria Hoè,Lombardia,283.4410544,756,1.063253689
12,1141,20.3,0.768018306,2.283824582,0,0,3.28,12778,521677,5063224,0,0,Renate,Lombardia,288.776202,1362,0.901615796
12.3,1057.75,20.725,0.348900437,1.708485922,1,0.00712666,7.67,12680,531451,5057014,0,0,Ronco Briantino,Lombardia,296.8539611,1068,0.91835831
13.05,1185.5,18.3,0.650306811,1.920318183,0.147895889,0.015756862,3.93,13473,856430,5098122,0.05,0.142816982,Gorizia,Friuli-Venezia Giulia,4126.256671,891,2.189171113
11.7,1143,20.1,0.147332263,3.044725795,0.632716049,0.095909091,3.01,11580,525174,5069080,0,0.024144493,Sirone,Lombardia,320.5650067,701,1.506554335
11.675,1137.75,20.175,0,2.165559671,0.067285383,0.031727829,1.69,14943,526061,5064736,0,0.144521873,Sirtori,Lombardia,429.0726284,660,1.170052542
12,1339,19.5,0,0.507756027,0,0.046416938,8.95,9963,793400,5117350,0,0.017647212,Arba,Friuli-Venezia Giulia,1531.122051,85,0.928185209
10.5,1138,19.6,0.018671128,1.145190041,0.187898089,0.089043363,1.55,12994,531525,5068755,0.14,0.028608936,Valgreghentino,Lombardia,624.6334601,509,1.188813943
11.1,1118,19.9,0.538001233,0.578880198,0.471698113,0.005028736,2.57,12638,533060,5073099,0.5,0.033842227,Vercurago,Lombardia,211.5675609,1331,1.525656873
12,1141,20.3,0.226132013,2.747866196,0.343839542,0.006354436,6.37,13298,520435,5064655,0,0.018985206,Veduggio con Colzano,Lombardia,355.5399936,1252,1.102139102
13.125,1209.75,18.425,0,1.080681499,0.019178082,0.037353255,6.01,11325,843202,5094416,0,0.118937942,Medea,Friuli-Venezia Giulia,735.9299052,126,1.498991777
12.3,1052.5,20.75,0,1.561190519,0.08974359,0.08668454,6.55,12186,533977,5056331,0,0,Verderio Inferiore,Lombardia,381.5257509,649,0.959323906
11.65,1132.5,20.25,0,2.063764612,0.248447205,0.014148274,1.39,12733,525506,5063290,0,0.084802791,Viganò,Lombardia,160.4873043,1120,1.380253533
12.5,1025,20.9,0,1.836805447,0.172161172,0.035505521,7.74,11587,536889,5054575,0,0.058189109,Cornate d'Adda,Lombardia,1381.534576,703,1.129502775
12.2,1130,20.5,0,4.4208019,0.699140401,0.006998533,1.78,12085,517460,5059155,0,0.041609823,Verano Brianza,Lombardia,351.8352262,2570,1.006581306
12.525,1021,20.95,0,1.944706503,0.010186757,0.011363636,4.24,12275,536289,5051158,0,0,Busnago,Lombardia,577.6331673,841,0.74025585
12.9,1201,18.33333333,0.341593883,1.023778409,0.336617406,0,4.2,11720,852381,5097408,0,0.125944787,Mossa,Friuli-Venezia Giulia,620.5101643,277,1.73403751
8.375,1307.75,19.15,0,0.593323722,0.004117109,0.064335664,18.02,8747,835386,5132294,0.62,0.021079928,Taipana,Friuli-Venezia Giulia,6544.143235,11,0.9142293
11.45,1332.5,19.4,0.273173654,1.299595193,0.252424415,0.123221661,3.03,11002,825909,5127587,0.47,0.038580661,Tarcento,Friuli-Venezia Giulia,3541.925138,255,1.227148179
12.5,1220,18.4,0,1.993579741,0.009460738,0.585870889,3.95,9836,853932,5100787,0,0.197966344,San Floriano del Collio,Friuli-Venezia Giulia,1063.111977,76,1.657030934
13,1196,18.3,0.140619872,1.618140583,0.006880734,0,4.57,12070,850904,5096477,0,0.162383841,San Lorenzo Isontino,Friuli-Venezia Giulia,440.1317668,333,1.485813872
11.7,1331,19.4,0.048169028,0.955659606,0.1770695,0.500556174,1.55,9686,799972,5124711,0.74,0.057074355,Castelnovo del Friuli,Friuli-Venezia Giulia,2248.119134,41,0.81056081
11.5,1313,19.7,0.235798892,0.649117132,0.473231358,0.192471591,7,9929,791769,5122013,0.2,0.077546668,Cavasso Nuovo,Friuli-Venezia Giulia,1059.620826,145,1.494107595
12.4,1045.5,20.85,0,2.3825175,0.492125984,0.041919192,8.25,18001,532469,5054457,0,0,Aicurzio,Lombardia,246.7636346,791,0.499993754
12.4,1050,20.8,0,1.783061061,0.119250426,0.01241263,7.73,13747,531387,5055172,0,0,Bernareggio,Lombardia,593.3754428,1533,0.90779955
10.4,1319.5,19.1,0,0.714597218,0.003441354,0.256840247,3.63,10123,841231,5119760,0.38,0.097569619,Torreano,Friuli-Venezia Giulia,3499.04022,66,1.456001414
12.05,1136.5,20.35,0,2.002972508,0.012102874,0.039002671,4.23,12656,519180,5062650,0,0.10674752,Briosco,Lombardia,661.2771198,859,1.162440334
12.1,1337,19.4,0,2.011491613,0.061007958,0.058722919,3.93,11068,820499,5123481,0,0.093171761,Treppo Grande,Friuli-Venezia Giulia,1132.211558,157,1.309884818
5.1,978.5,18.725,0,0.170658901,0.001914975,0.113207547,2.99,9200,759749,5129891,0.5,0,Erto e Casso,Friuli-Venezia Giulia,5241.920885,8,1.99373294
11.46666667,1309.333333,19.63333333,0.42980293,0.728269829,0.098716683,0.035620053,5.67,9853,790206,5120337,0.18,0.149480166,Fanna,Friuli-Venezia Giulia,1026.289786,153,1.455391828
12.25,1108.25,20.675,0.138660401,3.124170968,0.150753769,0.014579068,3.84,13628,518509,5057770,0,0.022033762,Carate Brianza,Lombardia,991.6608979,1731,1.844152075
12.4,1054.5,20.8,0.83734678,1.943501796,1,0.001226994,6.99,14516,529627,5055005,0,0,Carnate,Lombardia,347.0202337,2133,0.753225357
12.15,1135.333333,20.5,0.0182346,3.886351331,0.100194553,0.002709529,3.45,11172,516437,5059996,0,0.030338991,Giussano,Lombardia,1028.046181,2208,1.196206092
12.03333333,1163.333333,20.4,0,2.178432013,0.34026465,0.005916239,7.28,11598,506353,5057853,0,0,Lazzate,Lombardia,531.4861686,1298,1.29899424
13,1196,18.3,0.361297555,1.667994275,0.482315113,0.039057657,5.61,12281,849681,5098095,0,0.133734177,Capriva del Friuli,Friuli-Venezia Giulia,632.002773,268,1.545724628
10.74,1264.2,19.62,0.108569528,0.613253221,0.0322674,0.043132901,14.38,11217,787348,5116735,0.13,0.014262967,Maniago,Friuli-Venezia Giulia,6945.960435,166,2.142741515
11.95,1125.5,20.1,0,2.720137841,0.009569378,0,0.38,13574,530744,5075259,0,0.040474263,Pescate,Lombardia,210.011727,1014,1.310672133
13,1216,18.5,0.465602736,1.456033441,0.061596298,0.090750436,6.22,11376,846318,5098865,0.03,0.116810603,Cormons,Friuli-Venezia Giulia,3508.496101,221,1.778676999
12.7,1244,18.7,0,1.946546639,0.160128102,0.749425287,6.2,10209,847177,5105823,0.27,0.228353978,Dolegna del Collio,Friuli-Venezia Giulia,1287.651136,34,1.330578166
11,1301,19.1,0,0.87341112,0.027027027,0.146635731,3.24,11211,847421,5119166,0.28,0.219542316,San Pietro al Natisone,Friuli-Venezia Giulia,2396.845462,92,1.272644811
12.325,1325,19.325,0,1.114357362,0.046935112,0.115428355,5.47,10560,831366,5118632,0.02,0.072925643,Povoletto,Friuli-Venezia Giulia,3841.314913,141,1.622289974
12.3,1341,19.3,0.419628603,1.209993097,0.019831433,0,3.74,10974,827906,5119363,0,0.01306807,Reana del Rojale,Friuli-Venezia Giulia,2033.204315,241,1.610966313
12.1,987,20.8,0,1.577731836,0.000884173,0.805322129,3.41,8990,728060,5079798,0.23,0.146724517,Monfumo,Veneto,1145.47632,128,1.250840222
11,1042.5,17,0.362494988,2.750828502,0.012994684,0.21070615,3.26,10490,479831,4924221,0.38,0.034600053,Mele,Liguria,1693.354628,155,1.349525905
10.45,1098,17.7,0.523087093,1.535303777,0.095409836,0.064659978,3.93,10761,495576,4939176,0.26,0.06894708,Ronco Scrivia,Liguria,3011.145918,144,0.932238702
10.875,1008.25,17.45,0.110899029,0.701144175,0.206567797,0.125446864,7.44,10951,473253,4933731,0.28,0.055587773,Rossiglione,Liguria,4759.317165,63,1.418412268
10.38,1095.2,17.6,0.356005216,2.232843395,0.025116822,0.086818334,3.34,10968,497622,4936756,0.31,0.067337561,Busalla,Liguria,1706.18015,347,0.811037294
10.6,1027.5,17.2,0.232965028,0.899498038,0.001682086,0.083911672,3.87,10997,477006,4931060,0.04,0.003041268,Campo Ligure,Liguria,2374.013673,130,1.042176953
12.93333333,1064.133333,16.82666667,0.785211828,3.045769452,0.301847291,0.008459677,2.41,13371,491492,4920922,0.2,0.021038123,Genova,Liguria,24028.76223,2484,2.270252281
12.35,1084.5,17.15,0.661178272,2.576387613,0.009124088,0.232993482,1.56,10495,496858,4925482,0.24,0.025550645,Sant'Olcese,Liguria,2190.162879,271,1.13414427
11.85,1083,17.25,0,1.662538434,0.276587605,0.067474048,5.21,9776,489102,4931591,0.35,0.002254313,Campomorone,Liguria,2590.588715,288,1.558172951
10,1084.333333,17.86666667,0.233480231,1.22445206,0.014644351,0.10738255,5.38,10502,497065,4943572,0.11,0.011480762,Isola del Cantone,Liguria,4796.715185,31,0.877567306
10,1081.5,17.45,0,1.549676162,0.006427916,0.084425967,3.56,10201,499156,4933744,0.33,0.097502759,Savignone,Liguria,2174.404345,145,0.964722814
10.9,1096,17.4,0.298593874,2.004370648,0.079691517,0.112745098,6.88,10818,499743,4931085,0.25,0.115068935,Casella,Liguria,806.5592718,402,1.346596726
12.1,1090,17.3,0.197622771,2.744649438,0.006883365,0.122223632,2.56,10504,495726,4928953,0.21,0.199408499,Serra Riccò,Liguria,2620.445344,301,1.06323752
10.15,1059,17.05,0,2.114991498,0.016170763,0.191919192,3.83,9766,487427,4928027,0.23,0.027313717,Ceranesi,Liguria,3069.515528,123,1.460342498
10.45714286,1027,17.08571429,0.110934883,1.307492493,0.291079812,0.103431373,6.5,9859,477894,4927665,0.29,0.006966428,Masone,Liguria,2944.120624,135,1.239405593
10.7,1105,17.5,0.619602038,2.776535178,0.435492651,0.160170697,2.03,9943,493676,4932278,0.24,0.135403673,Mignanego,Liguria,1627.429129,194,0.745557404
12.93333333,758.6666667,22.56666667,0,1.381990775,0.001345895,0.130423174,24.6,11884,555376,4979911,0,0.00287355,Podenzano,Emilia-Romagna,4433.543946,179,0.451269573
11.96666667,806,21.6,0,2.369487891,0.036388447,0.147211279,10.8,11305,552547,4967456,0.05,0.060182444,Ponte dell'Olio,Emilia-Romagna,4391.476036,112,1.484186118
12.95,776.5,22.45,0,1.529765064,0.002987507,0.160594439,22.61,11658,572561,4983394,0,0.011880412,Cortemaggiore,Emilia-Romagna,3647.181971,117,0.276853169
13.05,762,22.6,0.139609236,1.909718522,0.04880213,0.108030593,23.45,12135,562739,4982512,0,0.009143792,Pontenure,Emilia-Romagna,3384.809108,165,0.431426335
12.56666667,794.6666667,21.93333333,0,2.324338307,0.631939685,0.189940076,17.82,13021,548291,4973850,0.02,0.090989776,Rivergaro,Emilia-Romagna,4382.907498,139,1.125721348
12.8,746,22.6,0,1.963490846,0.036682291,0.177930508,25.69,11116,558392,4974751,0,0.014160263,San Giorgio Piacentino,Emilia-Romagna,4919.403128,112,0.784011436
12.64,807.2,21.96,0.256504978,2.030727362,0.055491329,0.117272883,15.7,12521,583421,4968171,0,0.017173658,Fidenza,Emilia-Romagna,9511.658902,252,0.717333121
12.96666667,782.3333333,22.46666667,0,1.373210589,0.016721192,0.42737722,24.3,9454,573575,4986723,0,0.006436136,San Pietro in Cerro,Emilia-Romagna,2734.560826,35,0
12.9,797,22.5,0.223186667,1.259807557,0.000274273,0.331606218,21.82,10803,580114,4986803,0,0.011163773,Villanova sull'Arda,Emilia-Romagna,3656.4657,53,0.498864469
12.93333333,775.3333333,22.4,0.136292682,2.247782541,0.020421828,0.098733038,24.54,12739,571810,4976048,0,0.008750356,Fiorenzuola d'Arda,Emilia-Romagna,5976.903559,232,0.376224691
12.75,814,21.85,0,1.630605133,0,0.710023866,17.15,12761,543689,4976352,0.02,0.050707335,Gazzola,Emilia-Romagna,4447.676897,42,1.159646027
11.25714286,888.7142857,20.54285714,0,2.359468728,0.124393581,0.518981019,8.74,10818,541556,4967276,0.24,0.06290048,Travo,Emilia-Romagna,8101.208659,25,1.549128858
12.66666667,839.6666667,21.56666667,0,1.594498775,0.015328874,0.232151772,17.19,13680,539582,4979452,0,0.022429105,Agazzano,Emilia-Romagna,3614.503031,56,0.395163448
13.03333333,788.3333333,22.26666667,0,1.362439392,0.245948522,0.100186022,33.09,12456,549204,4981777,0,0.00482646,Gossolengo,Emilia-Romagna,3109.940202,133,0.994134573
13.1,812,22,0,1.72025176,0.001734605,0.195965418,26.96,11320,544012,4984198,0,0.005096498,Gragnano Trebbiense,Emilia-Romagna,3461.201456,111,0.59752684
11.35,832.3333333,21,0,1.708544073,1.000963524,0.600488202,5.47,9530,566689,4959726,0.06,0.017953361,Vernasca,Emilia-Romagna,7256.584811,33,1.492634671
12.76,784.6,22.22,0.101394418,1.599010676,0.000360295,0.257884574,18.99,11090,576005,4970882,0.02,0.026895485,Alseno,Emilia-Romagna,5526.945778,86,0.598197983
12.9,791,22.35,0.032556375,2.039949312,0.005862647,0.55613851,21.4,9512,577285,4980508,0,0.007215905,Besenzone,Emilia-Romagna,2394.708835,41,0
11.125,850,20.775,0,2.072399175,0.000177683,0.398902491,7.6,10707,556093,4962795,0.16,0.057150719,Gropparello,Emilia-Romagna,5632.99783,42,1.114841788
11.9,823.5,21.4,0,1.958516791,0.19149941,0.308773903,12.42,12163,550486,4970905,0,0.084588192,Vigolzone,Emilia-Romagna,4203.66128,89,1.54728039
11.35,826.25,21.075,0,1.963467481,0.999448428,0.248215136,7.41,9786,561544,4962338,0.02,0.08875608,Lugagnano Val d'Arda,Emilia-Romagna,5439.742459,78,1.242715595
12.2,903.3333333,21.06666667,0,1.719835181,0.02157399,0.317202268,7.21,9427,530234,4981989,0,0.019124041,Ziano Piacentino,Emilia-Romagna,3277.549033,82,1.344518004
12.9,850.75,21.6,0,1.457416851,0.016627997,0.105301486,17.41,10545,536404,4983916,0,0.019747465,Borgonovo Val Tidone,Emilia-Romagna,5121.671239,137,0.713088667
12.96666667,762.3333333,22.53333333,0.144519068,1.699048708,0.000259134,0.152958417,22.71,11352,567076,4980589,0,0.009282937,Cadeo,Emilia-Romagna,3847.921592,145,0.226880566
10.875,978.75,19.95,0,2.684600378,0.003154574,0.23255814,5.91,9857,523605,4974065,0,0.075673459,Caminata,Emilia-Romagna,317.0207774,97,1.351833092
13,782.5,22.45,0.224011706,1.833674709,0.246642247,0.170028818,19.28,10808,567365,4989258,0.02,0.006307863,Caorso,Emilia-Romagna,4098.059884,112,0.700654565
11.1,958,20.15,0,2.210383595,0.002272211,0.252512563,9.42,9992,527118,4975429,0.05,0.050712082,Nibbiano,Emilia-Romagna,4392.053225,54,1.608721678
12.625,759,22.3,0,2.286123224,0.452245414,0.218136899,16.87,10840,562908,4972054,0,0.049340243,Carpaneto Piacentino,Emilia-Romagna,6307.631046,114,0.751117273
12.5,776,22.13333333,0,1.865112468,0.229797013,0.328005255,8.89,11327,568603,4968465,0.02,0.089204432,Castell'Arquato,Emilia-Romagna,5274.850507,88,1.000292943
